Date,Market,Crop,Price,Rainfall,Temperature
2023-02-11,Nizamabad,Sugarcane,2980.39,1.32,34.23
2023-02-12,Nizamabad,Sugarcane,2996.46,2.54,27.19
2023-02-13,Nizamabad,Sugarcane,3012.72,0.99,34.25
2023-02-14,Nizamabad,Sugarcane,3020.17,2.82,29.38
2023-02-15,Nizamabad,Sugarcane,3043.55,0.45,25.1
2023-02-16,Nizamabad,Sugarcane,3012.9,1.18,32.1
2023-02-17,Nizamabad,Sugarcane,2975.76,3.18,25.09
2023-02-18,Nizamabad,Sugarcane,2974.31,1.72,23.94
2023-02-19,Nizamabad,Sugarcane,2977.09,3.18,33.08
2023-02-20,Nizamabad,Sugarcane,2988.02,2.34,32.26
2023-02-21,Nizamabad,Sugarcane,3017.54,1.84,37.48
2023-02-22,Nizamabad,Sugarcane,3024.89,2.36,31.71
2023-02-23,Nizamabad,Sugarcane,2998.93,4.54,29.77
2023-02-24,Nizamabad,Sugarcane,3003.83,1.61,26.51
2023-02-25,Nizamabad,Sugarcane,3012.19,4.79,18.51
2023-02-26,Nizamabad,Sugarcane,3000.2,3.35,26.03
2023-02-27,Nizamabad,Sugarcane,2988.64,0.09,25.57
2023-02-28,Nizamabad,Sugarcane,2993.2,3.11,19.67
2023-03-01,Nizamabad,Sugarcane,3019.42,0.87,35.74
2023-03-02,Nizamabad,Sugarcane,3038.34,3.73,26.61
2023-03-03,Nizamabad,Sugarcane,3058.87,1.8,37.13
2023-03-04,Nizamabad,Sugarcane,3061.88,1.85,34.79
2023-03-05,Nizamabad,Sugarcane,3085.12,4.97,28.09
2023-03-06,Nizamabad,Sugarcane,3094.06,0.38,19.94
2023-03-07,Nizamabad,Sugarcane,3109.45,4.96,27.74
2023-03-08,Nizamabad,Sugarcane,3102.99,4.12,29.5
2023-03-09,Nizamabad,Sugarcane,3115.19,2.77,31.64
2023-03-10,Nizamabad,Sugarcane,3129.11,4.28,21.32
2023-03-11,Nizamabad,Sugarcane,3137.99,0.32,21.34
2023-03-12,Nizamabad,Sugarcane,3183.55,2.37,21.06
2023-03-13,Nizamabad,Sugarcane,3200.79,4.0,20.69
2023-03-14,Nizamabad,Sugarcane,3214.33,4.96,28.82
2023-03-15,Nizamabad,Sugarcane,3214.31,2.66,22.74
2023-03-16,Nizamabad,Sugarcane,3216.15,2.09,23.04
2023-03-17,Nizamabad,Sugarcane,3228.46,0.23,24.47
2023-03-18,Nizamabad,Sugarcane,3275.02,2.22,24.8
2023-03-19,Nizamabad,Sugarcane,3260.84,3.47,25.05
2023-03-20,Nizamabad,Sugarcane,3259.07,4.05,23.53
2023-03-21,Nizamabad,Sugarcane,3258.99,1.9,34.48
2023-03-22,Nizamabad,Sugarcane,3265.93,2.24,26.01
2023-03-23,Nizamabad,Sugarcane,3263.36,3.69,30.61
2023-03-24,Nizamabad,Sugarcane,3256.95,3.75,30.2
2023-03-25,Nizamabad,Sugarcane,3268.25,2.84,33.47
2023-03-26,Nizamabad,Sugarcane,3289.23,4.57,18.52
2023-03-27,Nizamabad,Sugarcane,3333.55,3.45,24.72
2023-03-28,Nizamabad,Sugarcane,3315.85,4.95,36.01
2023-03-29,Nizamabad,Sugarcane,3272.37,1.07,35.21
2023-03-30,Nizamabad,Sugarcane,3284.19,2.4,27.83
2023-03-31,Nizamabad,Sugarcane,3314.7,0.57,20.92
2023-04-01,Nizamabad,Sugarcane,3332.03,3.02,25.75
2023-04-02,Nizamabad,Sugarcane,3299.56,2.17,33.29
2023-04-03,Nizamabad,Sugarcane,3318.31,1.73,22.67
2023-04-04,Nizamabad,Sugarcane,3348.71,2.95,24.03
2023-04-05,Nizamabad,Sugarcane,3360.19,2.53,34.5
2023-04-06,Nizamabad,Sugarcane,3376.61,4.74,32.26
2023-04-07,Nizamabad,Sugarcane,3415.73,3.3,34.77
2023-04-08,Nizamabad,Sugarcane,3450.74,2.48,38.64
2023-04-09,Nizamabad,Sugarcane,3446.14,2.75,24.46
2023-04-10,Nizamabad,Sugarcane,3465.16,4.84,29.95
2023-04-11,Nizamabad,Sugarcane,3504.43,1.64,26.03
2023-04-12,Nizamabad,Sugarcane,3545.91,2.34,31.25
2023-04-13,Nizamabad,Sugarcane,3591.43,4.65,20.43
2023-04-14,Nizamabad,Sugarcane,3598.07,1.13,30.89
2023-04-15,Nizamabad,Sugarcane,3604.83,1.94,27.43
2023-04-16,Nizamabad,Sugarcane,3580.89,4.9,31.36
2023-04-17,Nizamabad,Sugarcane,3593.43,4.62,28.43
2023-04-18,Nizamabad,Sugarcane,3609.43,3.4,28.62
2023-04-19,Nizamabad,Sugarcane,3622.04,4.2,29.21
2023-04-20,Nizamabad,Sugarcane,3656.97,0.77,34.42
2023-04-21,Nizamabad,Sugarcane,3673.5,4.95,33.0
2023-04-22,Nizamabad,Sugarcane,3701.53,1.75,35.49
2023-04-23,Nizamabad,Sugarcane,3729.97,4.66,29.88
2023-04-24,Nizamabad,Sugarcane,3800.25,3.89,25.68
2023-04-25,Nizamabad,Sugarcane,3804.27,3.24,37.0
2023-04-26,Nizamabad,Sugarcane,3829.04,1.92,19.74
2023-04-27,Nizamabad,Sugarcane,3837.54,1.67,32.04
2023-04-28,Nizamabad,Sugarcane,3855.78,4.83,34.75
2023-04-29,Nizamabad,Sugarcane,3924.66,1.33,35.43
2023-04-30,Nizamabad,Sugarcane,3921.58,3.17,34.04
2023-05-01,Nizamabad,Sugarcane,3910.82,4.05,18.21
2023-05-02,Nizamabad,Sugarcane,3900.25,2.99,27.23
2023-05-03,Nizamabad,Sugarcane,3944.93,2.99,38.12
2023-05-04,Nizamabad,Sugarcane,3968.21,4.39,25.44
2023-05-05,Nizamabad,Sugarcane,3996.2,2.0,35.88
2023-05-06,Nizamabad,Sugarcane,4024.21,0.55,27.46
2023-05-07,Nizamabad,Sugarcane,4001.76,0.79,29.98
2023-05-08,Nizamabad,Sugarcane,4026.23,1.92,36.42
2023-05-09,Nizamabad,Sugarcane,4023.16,1.22,29.68
2023-05-10,Nizamabad,Sugarcane,4056.56,4.39,31.69
2023-05-11,Nizamabad,Sugarcane,4051.72,3.17,26.25
2023-05-12,Nizamabad,Sugarcane,4076.16,4.61,30.38
2023-05-13,Nizamabad,Sugarcane,4077.61,2.04,36.45
2023-05-14,Nizamabad,Sugarcane,4110.12,0.31,39.66
2023-05-15,Nizamabad,Sugarcane,4106.96,1.65,28.51
2023-05-16,Nizamabad,Sugarcane,4115.95,0.54,33.42
2023-05-17,Nizamabad,Sugarcane,4133.69,4.61,19.68
2023-05-18,Nizamabad,Sugarcane,4134.05,3.29,28.91
2023-05-19,Nizamabad,Sugarcane,4101.66,0.47,32.77
2023-05-20,Nizamabad,Sugarcane,4095.71,1.48,21.74
2023-05-21,Nizamabad,Sugarcane,4120.59,4.57,18.55
2023-05-22,Nizamabad,Sugarcane,4097.36,1.65,27.62
2023-05-23,Nizamabad,Sugarcane,4082.99,1.29,24.96
2023-05-24,Nizamabad,Sugarcane,4075.05,1.68,28.07
2023-05-25,Nizamabad,Sugarcane,4100.05,3.04,34.76
2023-05-26,Nizamabad,Sugarcane,4149.35,1.12,36.92
2023-05-27,Nizamabad,Sugarcane,4120.76,1.73,20.79
2023-05-28,Nizamabad,Sugarcane,4128.58,0.28,30.15
2023-05-29,Nizamabad,Sugarcane,4118.72,1.57,33.04
2023-05-30,Nizamabad,Sugarcane,4119.79,4.07,19.27
2023-05-31,Nizamabad,Sugarcane,4127.7,0.89,29.28
2023-06-01,Nizamabad,Sugarcane,4147.53,16.26,27.95
2023-06-02,Nizamabad,Sugarcane,4156.41,14.46,28.06
2023-06-03,Nizamabad,Sugarcane,4147.78,18.2,24.35
2023-06-04,Nizamabad,Sugarcane,4148.09,4.45,35.91
2023-06-05,Nizamabad,Sugarcane,4118.12,10.8,32.21
2023-06-06,Nizamabad,Sugarcane,4114.29,17.15,18.06
2023-06-07,Nizamabad,Sugarcane,4102.87,17.54,26.1
2023-06-08,Nizamabad,Sugarcane,4072.98,10.49,20.73
2023-06-09,Nizamabad,Sugarcane,4018.55,12.92,23.82
2023-06-10,Nizamabad,Sugarcane,4005.52,5.62,22.21
2023-06-11,Nizamabad,Sugarcane,4004.78,0.52,23.25
2023-06-12,Nizamabad,Sugarcane,4006.2,1.87,34.16
2023-06-13,Nizamabad,Sugarcane,4029.58,6.36,35.64
2023-06-14,Nizamabad,Sugarcane,4018.34,14.71,19.83
2023-06-15,Nizamabad,Sugarcane,4028.17,2.13,28.16
2023-06-16,Nizamabad,Sugarcane,4062.1,14.26,32.59
2023-06-17,Nizamabad,Sugarcane,4035.1,7.21,17.05
2023-06-18,Nizamabad,Sugarcane,4034.86,10.26,20.59
2023-06-19,Nizamabad,Sugarcane,3990.94,17.54,24.16
2023-06-20,Nizamabad,Sugarcane,4010.3,7.82,32.81
2023-06-21,Nizamabad,Sugarcane,4013.28,4.57,29.57
2023-06-22,Nizamabad,Sugarcane,3968.61,7.66,27.59
2023-06-23,Nizamabad,Sugarcane,3964.05,19.13,14.31
2023-06-24,Nizamabad,Sugarcane,3979.38,1.37,25.28
2023-06-25,Nizamabad,Sugarcane,4014.9,14.26,23.33
2023-06-26,Nizamabad,Sugarcane,4014.24,3.93,26.14
2023-06-27,Nizamabad,Sugarcane,4036.65,5.78,29.72
2023-06-28,Nizamabad,Sugarcane,4053.37,12.9,28.2
2023-06-29,Nizamabad,Sugarcane,4063.16,19.64,23.86
2023-06-30,Nizamabad,Sugarcane,4079.57,19.72,12.8
2023-07-01,Nizamabad,Sugarcane,4112.63,12.4,28.66
2023-07-02,Nizamabad,Sugarcane,4093.64,12.53,32.58
2023-07-03,Nizamabad,Sugarcane,4090.47,16.41,13.23
2023-07-04,Nizamabad,Sugarcane,4084.23,12.19,19.38
2023-07-05,Nizamabad,Sugarcane,4109.63,9.58,20.06
2023-07-06,Nizamabad,Sugarcane,4090.12,3.08,35.63
2023-07-07,Nizamabad,Sugarcane,4092.18,4.07,28.39
2023-07-08,Nizamabad,Sugarcane,4083.03,12.39,14.64
2023-07-09,Nizamabad,Sugarcane,4062.24,4.49,25.33
2023-07-10,Nizamabad,Sugarcane,4056.13,3.38,23.22
2023-07-11,Nizamabad,Sugarcane,4028.5,15.99,20.25
2023-07-12,Nizamabad,Sugarcane,4015.4,11.23,22.76
2023-07-13,Nizamabad,Sugarcane,4037.38,9.6,24.35
2023-07-14,Nizamabad,Sugarcane,4036.53,6.33,21.31
2023-07-15,Nizamabad,Sugarcane,4031.16,15.68,12.94
2023-07-16,Nizamabad,Sugarcane,4004.23,19.32,16.58
2023-07-17,Nizamabad,Sugarcane,4015.47,9.97,34.86
2023-07-18,Nizamabad,Sugarcane,4034.21,0.54,21.54
2023-07-19,Nizamabad,Sugarcane,4048.17,8.24,29.0
2023-07-20,Nizamabad,Sugarcane,4028.32,19.73,16.67
2023-07-21,Nizamabad,Sugarcane,4014.06,4.89,23.44
2023-07-22,Nizamabad,Sugarcane,4004.75,17.34,23.88
2023-07-23,Nizamabad,Sugarcane,3997.22,17.41,15.49
2023-07-24,Nizamabad,Sugarcane,3982.35,13.36,26.04
2023-07-25,Nizamabad,Sugarcane,4012.04,18.04,20.94
2023-07-26,Nizamabad,Sugarcane,3973.1,3.38,31.48
2023-07-27,Nizamabad,Sugarcane,3973.5,14.65,12.85
2023-07-28,Nizamabad,Sugarcane,3963.35,19.03,25.15
2023-07-29,Nizamabad,Sugarcane,3976.37,16.49,30.62
2023-07-30,Nizamabad,Sugarcane,3980.37,14.91,18.16
2023-07-31,Nizamabad,Sugarcane,3965.12,0.47,34.4
2023-08-01,Nizamabad,Sugarcane,3925.68,11.59,30.62
2023-08-02,Nizamabad,Sugarcane,3893.7,17.44,14.76
2023-08-03,Nizamabad,Sugarcane,3820.7,19.03,28.74
2023-08-04,Nizamabad,Sugarcane,3830.37,6.01,35.39
2023-08-05,Nizamabad,Sugarcane,3864.88,3.44,22.37
2023-08-06,Nizamabad,Sugarcane,3877.51,19.66,28.9
2023-08-07,Nizamabad,Sugarcane,3836.41,7.67,27.34
2023-08-08,Nizamabad,Sugarcane,3811.79,6.99,35.4
2023-08-09,Nizamabad,Sugarcane,3829.49,3.06,29.33
2023-08-10,Nizamabad,Sugarcane,3846.11,2.34,31.43
2023-08-11,Nizamabad,Sugarcane,3877.67,13.44,14.19
2023-08-12,Nizamabad,Sugarcane,3821.3,19.5,22.2
2023-08-13,Nizamabad,Sugarcane,3799.31,6.33,30.86
2023-08-14,Nizamabad,Sugarcane,3748.48,13.23,24.47
2023-08-15,Nizamabad,Sugarcane,3754.63,5.85,21.29
2023-08-16,Nizamabad,Sugarcane,3742.86,13.58,27.34
2023-08-17,Nizamabad,Sugarcane,3748.88,11.34,29.26
2023-08-18,Nizamabad,Sugarcane,3754.33,1.78,26.99
2023-08-19,Nizamabad,Sugarcane,3694.92,13.77,19.18
2023-08-20,Nizamabad,Sugarcane,3674.93,9.98,26.35
2023-08-21,Nizamabad,Sugarcane,3689.15,1.24,29.68
2023-08-22,Nizamabad,Sugarcane,3729.2,8.02,19.91
2023-08-23,Nizamabad,Sugarcane,3701.03,13.12,21.85
2023-08-24,Nizamabad,Sugarcane,3690.89,4.01,22.32
2023-08-25,Nizamabad,Sugarcane,3661.84,8.76,31.0
2023-08-26,Nizamabad,Sugarcane,3674.32,17.88,27.44
2023-08-27,Nizamabad,Sugarcane,3669.58,17.68,22.26
2023-08-28,Nizamabad,Sugarcane,3637.54,17.49,17.64
2023-08-29,Nizamabad,Sugarcane,3622.3,2.99,34.65
2023-08-30,Nizamabad,Sugarcane,3625.24,13.82,15.88
2023-08-31,Nizamabad,Sugarcane,3598.35,10.59,33.87
2023-09-01,Nizamabad,Sugarcane,3588.72,5.6,36.48
2023-09-02,Nizamabad,Sugarcane,3544.49,1.4,37.11
2023-09-03,Nizamabad,Sugarcane,3534.18,12.0,21.14
2023-09-04,Nizamabad,Sugarcane,3555.75,3.93,32.08
2023-09-05,Nizamabad,Sugarcane,3557.95,14.35,16.15
2023-09-06,Nizamabad,Sugarcane,3550.83,16.86,16.38
2023-09-07,Nizamabad,Sugarcane,3509.99,1.18,36.66
2023-09-08,Nizamabad,Sugarcane,3469.19,0.95,23.97
2023-09-09,Nizamabad,Sugarcane,3466.03,7.94,23.77
2023-09-10,Nizamabad,Sugarcane,3427.62,9.02,26.49
2023-09-11,Nizamabad,Sugarcane,3408.95,4.39,22.04
2023-09-12,Nizamabad,Sugarcane,3380.95,13.36,20.98
2023-09-13,Nizamabad,Sugarcane,3357.69,3.92,38.0
2023-09-14,Nizamabad,Sugarcane,3324.96,7.24,22.95
2023-09-15,Nizamabad,Sugarcane,3293.12,16.54,25.63
2023-09-16,Nizamabad,Sugarcane,3293.49,1.21,38.34
2023-09-17,Nizamabad,Sugarcane,3280.99,6.95,27.95
2023-09-18,Nizamabad,Sugarcane,3281.38,4.4,32.62
2023-09-19,Nizamabad,Sugarcane,3265.85,9.14,31.97
2023-09-20,Nizamabad,Sugarcane,3279.53,7.32,19.33
2023-09-21,Nizamabad,Sugarcane,3303.49,18.89,19.51
2023-09-22,Nizamabad,Sugarcane,3326.92,13.03,22.69
2023-09-23,Nizamabad,Sugarcane,3311.19,6.18,25.75
2023-09-24,Nizamabad,Sugarcane,3275.85,15.86,12.84
2023-09-25,Nizamabad,Sugarcane,3281.87,19.76,20.45
2023-09-26,Nizamabad,Sugarcane,3256.77,1.79,36.51
2023-09-27,Nizamabad,Sugarcane,3224.43,8.82,29.37
2023-09-28,Nizamabad,Sugarcane,3237.28,1.9,19.84
2023-09-29,Nizamabad,Sugarcane,3225.81,11.82,15.35
2023-09-30,Nizamabad,Sugarcane,3267.96,11.55,23.12
2023-10-01,Nizamabad,Sugarcane,3279.69,2.23,32.56
2023-10-02,Nizamabad,Sugarcane,3264.24,4.8,20.14
2023-10-03,Nizamabad,Sugarcane,3253.9,0.07,28.37
2023-10-04,Nizamabad,Sugarcane,3256.67,0.21,32.0
2023-10-05,Nizamabad,Sugarcane,3255.26,0.17,29.95
2023-10-06,Nizamabad,Sugarcane,3269.63,0.64,39.43
2023-10-07,Nizamabad,Sugarcane,3244.44,3.22,23.83
2023-10-08,Nizamabad,Sugarcane,3207.61,4.34,33.56
2023-10-09,Nizamabad,Sugarcane,3179.42,0.26,26.74
2023-10-10,Nizamabad,Sugarcane,3204.51,2.0,19.52
2023-10-11,Nizamabad,Sugarcane,3178.85,2.68,19.44
2023-10-12,Nizamabad,Sugarcane,3181.06,0.04,28.99
2023-10-13,Nizamabad,Sugarcane,3162.87,1.46,23.79
2023-10-14,Nizamabad,Sugarcane,3152.65,2.43,18.96
2023-10-15,Nizamabad,Sugarcane,3124.91,1.26,32.89
2023-10-16,Nizamabad,Sugarcane,3113.58,4.02,31.17
2023-10-17,Nizamabad,Sugarcane,3162.06,2.36,34.32
2023-10-18,Nizamabad,Sugarcane,3136.26,2.77,32.58
2023-10-19,Nizamabad,Sugarcane,3117.12,1.05,35.11
2023-10-20,Nizamabad,Sugarcane,3121.48,3.54,24.36
2023-10-21,Nizamabad,Sugarcane,3095.08,0.99,36.73
2023-10-22,Nizamabad,Sugarcane,3071.76,1.03,37.58
2023-10-23,Nizamabad,Sugarcane,3073.88,3.73,19.42
2023-10-24,Nizamabad,Sugarcane,3047.76,1.67,31.23
2023-10-25,Nizamabad,Sugarcane,3020.23,2.52,31.96
2023-10-26,Nizamabad,Sugarcane,3022.33,2.98,26.27
2023-10-27,Nizamabad,Sugarcane,3031.09,1.45,32.99
2023-10-28,Nizamabad,Sugarcane,3024.89,4.02,28.82
2023-10-29,Nizamabad,Sugarcane,3024.66,0.4,26.28
2023-10-30,Nizamabad,Sugarcane,3044.89,4.76,29.61
2023-10-31,Nizamabad,Sugarcane,3033.47,4.69,18.14
2023-11-01,Nizamabad,Sugarcane,3020.64,0.76,30.22
2023-11-02,Nizamabad,Sugarcane,3020.89,2.36,32.17
2023-11-03,Nizamabad,Sugarcane,3003.27,1.46,21.08
2023-11-04,Nizamabad,Sugarcane,2984.04,1.5,29.09
2023-11-05,Nizamabad,Sugarcane,2973.36,1.03,34.75
2023-11-06,Nizamabad,Sugarcane,2961.75,0.06,19.97
2023-11-07,Nizamabad,Sugarcane,2966.12,0.89,32.1
2023-11-08,Nizamabad,Sugarcane,2982.5,2.85,24.37
2023-11-09,Nizamabad,Sugarcane,2990.33,1.51,32.54
2023-11-10,Nizamabad,Sugarcane,2981.74,0.12,25.17
2023-11-11,Nizamabad,Sugarcane,3005.32,3.35,19.46
2023-11-12,Nizamabad,Sugarcane,2968.71,3.14,23.82
2023-11-13,Nizamabad,Sugarcane,2958.57,2.91,31.09
2023-11-14,Nizamabad,Sugarcane,2930.05,0.62,22.86
2023-11-15,Nizamabad,Sugarcane,2915.55,4.1,28.95
2023-11-16,Nizamabad,Sugarcane,2922.08,1.1,38.4
2023-11-17,Nizamabad,Sugarcane,2885.52,1.42,34.28
2023-11-18,Nizamabad,Sugarcane,2869.12,2.99,31.8
2023-11-19,Nizamabad,Sugarcane,2842.17,1.22,21.3
2023-11-20,Nizamabad,Sugarcane,2831.39,2.71,29.86
2023-11-21,Nizamabad,Sugarcane,2809.89,3.74,36.0
2023-11-22,Nizamabad,Sugarcane,2802.45,1.12,25.81
2023-11-23,Nizamabad,Sugarcane,2782.53,0.07,35.66
2023-11-24,Nizamabad,Sugarcane,2783.2,2.02,22.76
2023-11-25,Nizamabad,Sugarcane,2758.5,3.69,34.87
2023-11-26,Nizamabad,Sugarcane,2741.81,1.63,35.74
2023-11-27,Nizamabad,Sugarcane,2720.57,0.28,23.77
2023-11-28,Nizamabad,Sugarcane,2750.71,0.72,32.8
2023-11-29,Nizamabad,Sugarcane,2726.56,0.47,24.92
2023-11-30,Nizamabad,Sugarcane,2736.3,3.19,19.37
2023-12-01,Nizamabad,Sugarcane,2761.47,0.62,31.57
2023-12-02,Nizamabad,Sugarcane,2771.21,2.81,36.42
2023-12-03,Nizamabad,Sugarcane,2764.42,1.39,32.28
2023-12-04,Nizamabad,Sugarcane,2758.07,0.47,20.85
2023-12-05,Nizamabad,Sugarcane,2732.08,1.48,37.63
2023-12-06,Nizamabad,Sugarcane,2726.29,4.01,33.53
2023-12-07,Nizamabad,Sugarcane,2732.37,4.74,27.36
2023-12-08,Nizamabad,Sugarcane,2736.01,4.61,29.04
2023-12-09,Nizamabad,Sugarcane,2695.75,1.52,37.84
2023-12-10,Nizamabad,Sugarcane,2708.3,0.61,26.9
2023-12-11,Nizamabad,Sugarcane,2727.41,3.1,23.55
2023-12-12,Nizamabad,Sugarcane,2763.92,1.37,32.67
2023-12-13,Nizamabad,Sugarcane,2809.14,0.35,32.83
2023-12-14,Nizamabad,Sugarcane,2799.08,4.1,36.55
2023-12-15,Nizamabad,Sugarcane,2777.29,3.44,29.44
2023-12-16,Nizamabad,Sugarcane,2770.49,2.88,36.65
2023-12-17,Nizamabad,Sugarcane,2753.79,4.15,19.77
2023-12-18,Nizamabad,Sugarcane,2740.01,0.06,29.35
2023-12-19,Nizamabad,Sugarcane,2725.15,3.06,29.52
2023-12-20,Nizamabad,Sugarcane,2709.36,2.41,25.55
2023-12-21,Nizamabad,Sugarcane,2683.0,4.13,26.04
2023-12-22,Nizamabad,Sugarcane,2671.9,3.13,30.89
2023-12-23,Nizamabad,Sugarcane,2660.16,3.39,32.26
2023-12-24,Nizamabad,Sugarcane,2663.75,1.14,32.17
2023-12-25,Nizamabad,Sugarcane,2647.57,4.32,28.97
2023-12-26,Nizamabad,Sugarcane,2654.68,3.29,31.9
2023-12-27,Nizamabad,Sugarcane,2627.8,1.29,23.07
2023-12-28,Nizamabad,Sugarcane,2623.63,1.9,23.19
2023-12-29,Nizamabad,Sugarcane,2587.17,4.71,34.71
2023-12-30,Nizamabad,Sugarcane,2594.55,2.89,36.94
2023-12-31,Nizamabad,Sugarcane,2618.8,0.4,31.67
2024-01-01,Nizamabad,Sugarcane,2627.59,4.35,31.53
2024-01-02,Nizamabad,Sugarcane,2621.09,3.11,26.17
2024-01-03,Nizamabad,Sugarcane,2627.85,1.02,37.11
2024-01-04,Nizamabad,Sugarcane,2625.3,4.71,22.62
2024-01-05,Nizamabad,Sugarcane,2659.67,1.73,23.9
2024-01-06,Nizamabad,Sugarcane,2636.77,2.44,29.03
2024-01-07,Nizamabad,Sugarcane,2655.98,0.45,23.63
2024-01-08,Nizamabad,Sugarcane,2657.71,2.2,28.71
2024-01-09,Nizamabad,Sugarcane,2668.49,2.74,18.95
2024-01-10,Nizamabad,Sugarcane,2705.04,1.14,30.79
2024-01-11,Nizamabad,Sugarcane,2721.97,2.38,37.02
2024-01-12,Nizamabad,Sugarcane,2747.49,2.03,20.53
2024-01-13,Nizamabad,Sugarcane,2774.72,2.18,22.28
2024-01-14,Nizamabad,Sugarcane,2756.91,4.14,35.37
2024-01-15,Nizamabad,Sugarcane,2801.91,3.65,36.74
2024-01-16,Nizamabad,Sugarcane,2781.32,1.08,27.4
2024-01-17,Nizamabad,Sugarcane,2791.48,2.12,34.78
2024-01-18,Nizamabad,Sugarcane,2779.11,1.87,28.86
2024-01-19,Nizamabad,Sugarcane,2777.52,0.22,24.52
2024-01-20,Nizamabad,Sugarcane,2768.4,4.33,29.25
2024-01-21,Nizamabad,Sugarcane,2772.12,4.44,18.78
2024-01-22,Nizamabad,Sugarcane,2808.94,2.33,22.72
2024-01-23,Nizamabad,Sugarcane,2772.37,4.19,36.35
2024-01-24,Nizamabad,Sugarcane,2798.11,2.09,24.7
2024-01-25,Nizamabad,Sugarcane,2788.94,3.44,28.68
2024-01-26,Nizamabad,Sugarcane,2760.4,0.33,22.63
2024-01-27,Nizamabad,Sugarcane,2750.73,3.49,27.54
2024-01-28,Nizamabad,Sugarcane,2778.92,4.44,24.17
2024-01-29,Nizamabad,Sugarcane,2796.08,1.38,22.13
2024-01-30,Nizamabad,Sugarcane,2777.25,4.3,31.86
2024-01-31,Nizamabad,Sugarcane,2803.97,2.17,19.33
2024-02-01,Nizamabad,Sugarcane,2820.51,2.75,19.37
2024-02-02,Nizamabad,Sugarcane,2828.82,0.89,28.48
2024-02-03,Nizamabad,Sugarcane,2836.91,1.73,36.93
2024-02-04,Nizamabad,Sugarcane,2812.59,4.08,36.83
2024-02-05,Nizamabad,Sugarcane,2805.81,0.2,24.38
2024-02-06,Nizamabad,Sugarcane,2798.78,2.49,22.49
2024-02-07,Nizamabad,Sugarcane,2800.48,4.38,26.26
2024-02-08,Nizamabad,Sugarcane,2810.5,3.86,37.14
2024-02-09,Nizamabad,Sugarcane,2793.15,2.74,35.17
2024-02-10,Nizamabad,Sugarcane,2799.78,3.61,32.35
2024-02-11,Nizamabad,Sugarcane,2824.5,2.4,29.13
2024-02-12,Nizamabad,Sugarcane,2814.8,3.14,18.58
2024-02-13,Nizamabad,Sugarcane,2828.03,0.77,26.6
2024-02-14,Nizamabad,Sugarcane,2831.61,4.82,20.83
2024-02-15,Nizamabad,Sugarcane,2868.06,0.51,27.92
2024-02-16,Nizamabad,Sugarcane,2890.05,0.31,27.01
2024-02-17,Nizamabad,Sugarcane,2885.89,0.47,38.58
2024-02-18,Nizamabad,Sugarcane,2911.51,1.29,25.09
2024-02-19,Nizamabad,Sugarcane,2913.5,2.63,35.49
2024-02-20,Nizamabad,Sugarcane,2912.38,1.43,36.39
2024-02-21,Nizamabad,Sugarcane,2921.82,0.97,38.46
2024-02-22,Nizamabad,Sugarcane,2928.5,1.45,23.71
2024-02-23,Nizamabad,Sugarcane,2941.43,1.69,21.35
2024-02-24,Nizamabad,Sugarcane,2941.31,0.23,38.92
2024-02-25,Nizamabad,Sugarcane,2935.57,3.34,31.08
2024-02-26,Nizamabad,Sugarcane,2929.48,2.74,28.19
2024-02-27,Nizamabad,Sugarcane,2962.14,3.36,33.16
2024-02-28,Nizamabad,Sugarcane,2953.69,1.55,22.71
2024-02-29,Nizamabad,Sugarcane,2991.35,2.36,27.56
2024-03-01,Nizamabad,Sugarcane,3023.99,2.85,36.44
2024-03-02,Nizamabad,Sugarcane,3050.11,2.18,23.8
2024-03-03,Nizamabad,Sugarcane,3047.95,4.59,30.82
2024-03-04,Nizamabad,Sugarcane,3033.71,1.39,37.34
2024-03-05,Nizamabad,Sugarcane,3025.69,2.68,33.1
2024-03-06,Nizamabad,Sugarcane,3008.68,1.38,35.21
2024-03-07,Nizamabad,Sugarcane,3036.8,3.48,30.77
2024-03-08,Nizamabad,Sugarcane,3054.16,2.44,37.62
2024-03-09,Nizamabad,Sugarcane,3060.55,0.83,25.92
2024-03-10,Nizamabad,Sugarcane,3045.5,4.21,24.34
2024-03-11,Nizamabad,Sugarcane,3042.32,3.79,21.14
2024-03-12,Nizamabad,Sugarcane,3005.3,4.55,30.62
2024-03-13,Nizamabad,Sugarcane,3005.57,3.39,34.4
2024-03-14,Nizamabad,Sugarcane,2990.08,0.95,26.31
2024-03-15,Nizamabad,Sugarcane,2997.86,0.81,25.96
2024-03-16,Nizamabad,Sugarcane,2964.54,0.94,32.18
2024-03-17,Nizamabad,Sugarcane,2953.67,2.84,23.6
2024-03-18,Nizamabad,Sugarcane,2959.09,1.04,36.12
2024-03-19,Nizamabad,Sugarcane,2967.47,4.45,31.86
2024-03-20,Nizamabad,Sugarcane,2958.45,1.86,19.96
2024-03-21,Nizamabad,Sugarcane,2947.91,3.53,28.08
2024-03-22,Nizamabad,Sugarcane,2955.46,2.29,20.66
2024-03-23,Nizamabad,Sugarcane,2960.08,3.45,31.77
2024-03-24,Nizamabad,Sugarcane,2933.55,2.36,38.21
2024-03-25,Nizamabad,Sugarcane,2934.04,3.45,27.73
2024-03-26,Nizamabad,Sugarcane,2918.96,2.29,19.98
2024-03-27,Nizamabad,Sugarcane,2933.14,0.47,34.97
